,dteday,hr,weekday,cnt_hour,weathersit,cnt_day
9634,2012-02-11,9,Sunday,90,Light Rain/Snow,2169
9635,2012-02-11,10,Sunday,166,Light Rain/Snow,2169
9636,2012-02-11,11,Sunday,183,Light Rain/Snow,2169
9637,2012-02-11,12,Sunday,221,Light Rain/Snow,2169
9638,2012-02-11,13,Sunday,235,Light Rain/Snow,2169
9639,2012-02-11,14,Sunday,243,Light Rain/Snow,2169
9640,2012-02-11,15,Sunday,124,Light Rain/Snow,2169
9641,2012-02-11,16,Sunday,146,Light Rain/Snow,2169
9642,2012-02-11,17,Sunday,144,Light Rain/Snow,2169
9643,2012-02-11,18,Sunday,108,Light Rain/Snow,2169
9644,2012-02-11,19,Sunday,87,Light Rain/Snow,2169
9645,2012-02-11,20,Sunday,63,Light Rain/Snow,2169
9646,2012-02-11,21,Sunday,48,Light Rain/Snow,2169
9647,2012-02-11,22,Sunday,46,Light Rain/Snow,2169
9648,2012-02-11,23,Sunday,20,Light Rain/Snow,2169
9649,2012-02-12,0,Monday,21,Clear,1529
9650,2012-02-12,1,Monday,24,Clear,1529
9651,2012-02-12,2,Monday,27,Clear,1529
9652,2012-02-12,3,Monday,14,Clear,1529
9653,2012-02-12,4,Monday,1,Clear,1529
9654,2012-02-12,5,Monday,3,Clear,1529
9655,2012-02-12,6,Monday,2,Clear,1529
9656,2012-02-12,7,Monday,18,Clear,1529
9657,2012-02-12,8,Monday,26,Clear,1529
9658,2012-02-12,9,Monday,63,Clear,1529
9659,2012-02-12,10,Monday,91,Clear,1529
9660,2012-02-12,11,Monday,124,Clear,1529
9661,2012-02-12,12,Monday,140,Clear,1529
9662,2012-02-12,13,Monday,138,Clear,1529
9663,2012-02-12,14,Monday,111,Clear,1529
9664,2012-02-12,15,Monday,155,Clear,1529
9665,2012-02-12,16,Monday,164,Clear,1529
9666,2012-02-12,17,Monday,87,Clear,1529
9667,2012-02-12,18,Monday,96,Clear,1529
9668,2012-02-12,19,Monday,80,Clear,1529
9669,2012-02-12,20,Monday,57,Clear,1529
9670,2012-02-12,21,Monday,36,Clear,1529
9671,2012-02-12,22,Monday,28,Clear,1529
9672,2012-02-12,23,Monday,23,Clear,1529
9673,2012-02-13,0,Tuesday,9,Clear,3422
9674,2012-02-13,1,Tuesday,6,Clear,3422
9675,2012-02-13,2,Tuesday,4,Clear,3422
9676,2012-02-13,3,Tuesday,1,Clear,3422
9677,2012-02-13,4,Tuesday,2,Clear,3422
9678,2012-02-13,5,Tuesday,17,Clear,3422
9679,2012-02-13,6,Tuesday,72,Clear,3422
9680,2012-02-13,7,Tuesday,195,Clear,3422
9681,2012-02-13,8,Tuesday,417,Clear,3422
9682,2012-02-13,9,Tuesday,205,Clear,3422
9683,2012-02-13,10,Tuesday,71,Clear,3422
9684,2012-02-13,11,Tuesday,90,Clear,3422
9685,2012-02-13,12,Tuesday,118,Clear,3422
9686,2012-02-13,13,Tuesday,140,Clear,3422
9687,2012-02-13,14,Tuesday,135,Clear,3422
9688,2012-02-13,15,Tuesday,155,Clear,3422
9689,2012-02-13,16,Tuesday,211,Clear,3422
9690,2012-02-13,17,Tuesday,407,Clear,3422
9691,2012-02-13,18,Tuesday,405,Clear,3422
9692,2012-02-13,19,Tuesday,263,Clear,3422
9693,2012-02-13,20,Tuesday,214,Clear,3422
9694,2012-02-13,21,Tuesday,147,Clear,3422
9695,2012-02-13,22,Tuesday,102,Clear,3422
9696,2012-02-13,23,Tuesday,36,Clear,3422
9697,2012-02-14,0,Wednesday,14,Mist,3922
9698,2012-02-14,1,Wednesday,6,Mist,3922
9699,2012-02-14,2,Wednesday,3,Mist,3922
9700,2012-02-14,3,Wednesday,3,Mist,3922
9701,2012-02-14,4,Wednesday,2,Mist,3922
9702,2012-02-14,5,Wednesday,22,Mist,3922
9703,2012-02-14,6,Wednesday,90,Mist,3922
9704,2012-02-14,7,Wednesday,280,Mist,3922
9705,2012-02-14,8,Wednesday,513,Mist,3922
9706,2012-02-14,9,Wednesday,262,Mist,3922
9707,2012-02-14,10,Wednesday,98,Mist,3922
9708,2012-02-14,11,Wednesday,112,Mist,3922
9709,2012-02-14,12,Wednesday,172,Mist,3922
9710,2012-02-14,13,Wednesday,173,Mist,3922
9711,2012-02-14,14,Wednesday,124,Mist,3922
9712,2012-02-14,15,Wednesday,145,Mist,3922
9713,2012-02-14,16,Wednesday,266,Mist,3922
9714,2012-02-14,17,Wednesday,523,Mist,3922
9715,2012-02-14,18,Wednesday,406,Mist,3922
9716,2012-02-14,19,Wednesday,281,Mist,3922
9717,2012-02-14,20,Wednesday,184,Mist,3922
9718,2012-02-14,21,Wednesday,109,Mist,3922
9719,2012-02-14,22,Wednesday,77,Mist,3922
9720,2012-02-14,23,Wednesday,57,Mist,3922
9721,2012-02-15,0,Thursday,22,Clear,4169
9722,2012-02-15,1,Thursday,5,Clear,4169
9723,2012-02-15,2,Thursday,4,Clear,4169
9724,2012-02-15,3,Thursday,3,Clear,4169
9725,2012-02-15,4,Thursday,1,Clear,4169
9726,2012-02-15,5,Thursday,25,Clear,4169
9727,2012-02-15,6,Thursday,95,Clear,4169
9728,2012-02-15,7,Thursday,321,Clear,4169
9729,2012-02-15,8,Thursday,515,Clear,4169
9730,2012-02-15,9,Thursday,231,Clear,4169
9731,2012-02-15,10,Thursday,120,Clear,4169
9732,2012-02-15,11,Thursday,138,Clear,4169
9733,2012-02-15,12,Thursday,163,Clear,4169
9734,2012-02-15,13,Thursday,170,Clear,4169
9735,2012-02-15,14,Thursday,134,Clear,4169
9736,2012-02-15,15,Thursday,171,Clear,4169
9737,2012-02-15,16,Thursday,231,Clear,4169
9738,2012-02-15,17,Thursday,487,Clear,4169
9739,2012-02-15,18,Thursday,468,Clear,4169
9740,2012-02-15,19,Thursday,311,Clear,4169
9741,2012-02-15,20,Thursday,211,Clear,4169
9742,2012-02-15,21,Thursday,178,Clear,4169
9743,2012-02-15,22,Thursday,107,Clear,4169
9744,2012-02-15,23,Thursday,58,Clear,4169
9745,2012-02-16,0,Friday,23,Mist,3005
9746,2012-02-16,1,Friday,5,Mist,3005
9747,2012-02-16,2,Friday,7,Mist,3005
9748,2012-02-16,3,Friday,1,Mist,3005
9749,2012-02-16,4,Friday,3,Mist,3005
9750,2012-02-16,5,Friday,20,Mist,3005
9751,2012-02-16,6,Friday,87,Mist,3005
9752,2012-02-16,7,Friday,288,Mist,3005
9753,2012-02-16,8,Friday,498,Mist,3005
9754,2012-02-16,9,Friday,202,Mist,3005
9755,2012-02-16,10,Friday,44,Mist,3005
9756,2012-02-16,11,Friday,71,Mist,3005
9757,2012-02-16,12,Friday,45,Mist,3005
9758,2012-02-16,13,Friday,64,Mist,3005
9759,2012-02-16,14,Friday,31,Mist,3005
9760,2012-02-16,15,Friday,53,Mist,3005
9761,2012-02-16,16,Friday,118,Mist,3005
9762,2012-02-16,17,Friday,289,Mist,3005
9763,2012-02-16,18,Friday,353,Mist,3005
9764,2012-02-16,19,Friday,258,Mist,3005
9765,2012-02-16,20,Friday,216,Mist,3005
9766,2012-02-16,21,Friday,145,Mist,3005
9767,2012-02-16,22,Friday,111,Mist,3005
9768,2012-02-16,23,Friday,73,Mist,3005
9769,2012-02-17,0,Saturday,34,Clear,4154
9770,2012-02-17,1,Saturday,18,Clear,4154
9771,2012-02-17,2,Saturday,12,Clear,4154
9772,2012-02-17,3,Saturday,1,Clear,4154
9773,2012-02-17,4,Saturday,1,Clear,4154
9774,2012-02-17,5,Saturday,16,Clear,4154
9775,2012-02-17,6,Saturday,71,Clear,4154
9776,2012-02-17,7,Saturday,226,Clear,4154
9777,2012-02-17,8,Saturday,520,Clear,4154
9778,2012-02-17,9,Saturday,283,Clear,4154
9779,2012-02-17,10,Saturday,116,Clear,4154
9780,2012-02-17,11,Saturday,142,Clear,4154
9781,2012-02-17,12,Saturday,198,Clear,4154
9782,2012-02-17,13,Saturday,205,Clear,4154
9783,2012-02-17,14,Saturday,170,Clear,4154
9784,2012-02-17,15,Saturday,221,Clear,4154
9785,2012-02-17,16,Saturday,307,Clear,4154
9786,2012-02-17,17,Saturday,465,Clear,4154
9787,2012-02-17,18,Saturday,377,Clear,4154
9788,2012-02-17,19,Saturday,282,Clear,4154
9789,2012-02-17,20,Saturday,171,Clear,4154
9790,2012-02-17,21,Saturday,129,Clear,4154
9791,2012-02-17,22,Saturday,107,Clear,4154
9792,2012-02-17,23,Saturday,82,Clear,4154
9793,2012-02-18,0,Sunday,86,Clear,4318
9794,2012-02-18,1,Sunday,45,Clear,4318
9795,2012-02-18,2,Sunday,45,Clear,4318
9796,2012-02-18,3,Sunday,18,Clear,4318
9797,2012-02-18,4,Sunday,7,Clear,4318
9798,2012-02-18,5,Sunday,1,Clear,4318
9799,2012-02-18,6,Sunday,9,Clear,4318
9800,2012-02-18,7,Sunday,41,Clear,4318
9801,2012-02-18,8,Sunday,102,Clear,4318
9802,2012-02-18,9,Sunday,138,Clear,4318
9803,2012-02-18,10,Sunday,205,Clear,4318
9804,2012-02-18,11,Sunday,286,Clear,4318
9805,2012-02-18,12,Sunday,369,Clear,4318
9806,2012-02-18,13,Sunday,384,Clear,4318
9807,2012-02-18,14,Sunday,427,Clear,4318
9808,2012-02-18,15,Sunday,499,Clear,4318
9809,2012-02-18,16,Sunday,404,Clear,4318
9810,2012-02-18,17,Sunday,364,Clear,4318
9811,2012-02-18,18,Sunday,246,Clear,4318
9812,2012-02-18,19,Sunday,188,Clear,4318
9813,2012-02-18,20,Sunday,148,Clear,4318
9814,2012-02-18,21,Sunday,114,Clear,4318
9815,2012-02-18,22,Sunday,118,Clear,4318
9816,2012-02-18,23,Sunday,74,Clear,4318
9817,2012-02-19,0,Monday,74,Mist,2689
9818,2012-02-19,1,Monday,72,Mist,2689
9819,2012-02-19,2,Monday,48,Mist,2689
9820,2012-02-19,3,Monday,15,Mist,2689
9821,2012-02-19,4,Monday,3,Mist,2689
9822,2012-02-19,5,Monday,2,Mist,2689
9823,2012-02-19,6,Monday,5,Mist,2689
9824,2012-02-19,7,Monday,14,Mist,2689
9825,2012-02-19,8,Monday,56,Mist,2689
9826,2012-02-19,9,Monday,93,Mist,2689
9827,2012-02-19,10,Monday,191,Mist,2689
9828,2012-02-19,11,Monday,226,Mist,2689
9829,2012-02-19,12,Monday,255,Mist,2689
9830,2012-02-19,13,Monday,261,Mist,2689
9831,2012-02-19,14,Monday,237,Mist,2689
9832,2012-02-19,15,Monday,253,Mist,2689
9833,2012-02-19,16,Monday,212,Mist,2689
9834,2012-02-19,17,Monday,157,Mist,2689
9835,2012-02-19,18,Monday,167,Mist,2689
9836,2012-02-19,19,Monday,119,Mist,2689
9837,2012-02-19,20,Monday,103,Mist,2689
9838,2012-02-19,21,Monday,36,Mist,2689
9839,2012-02-19,22,Monday,55,Mist,2689
9840,2012-02-19,23,Monday,35,Mist,2689
9841,2012-02-20,0,Tuesday,41,Clear,3129
9842,2012-02-20,1,Tuesday,15,Clear,3129
9843,2012-02-20,2,Tuesday,20,Clear,3129
9844,2012-02-20,3,Tuesday,8,Clear,3129
9845,2012-02-20,5,Tuesday,6,Clear,3129
9846,2012-02-20,6,Tuesday,10,Clear,3129
9847,2012-02-20,7,Tuesday,44,Clear,3129
9848,2012-02-20,8,Tuesday,120,Clear,3129
9849,2012-02-20,9,Tuesday,110,Clear,3129
9850,2012-02-20,10,Tuesday,143,Clear,3129
9851,2012-02-20,11,Tuesday,208,Clear,3129
9852,2012-02-20,12,Tuesday,281,Clear,3129
9853,2012-02-20,13,Tuesday,312,Clear,3129
9854,2012-02-20,14,Tuesday,263,Clear,3129
9855,2012-02-20,15,Tuesday,289,Clear,3129
9856,2012-02-20,16,Tuesday,280,Clear,3129
9857,2012-02-20,17,Tuesday,253,Clear,3129
9858,2012-02-20,18,Tuesday,242,Clear,3129
9859,2012-02-20,19,Tuesday,172,Clear,3129
9860,2012-02-20,20,Tuesday,126,Clear,3129
9861,2012-02-20,21,Tuesday,98,Clear,3129
9862,2012-02-20,22,Tuesday,62,Clear,3129
9863,2012-02-20,23,Tuesday,26,Clear,3129
9864,2012-02-21,0,Wednesday,12,Clear,3777
9865,2012-02-21,1,Wednesday,7,Clear,3777
9866,2012-02-21,2,Wednesday,3,Clear,3777
9867,2012-02-21,4,Wednesday,2,Clear,3777
9868,2012-02-21,5,Wednesday,15,Clear,3777
9869,2012-02-21,6,Wednesday,86,Clear,3777
9870,2012-02-21,7,Wednesday,279,Clear,3777
9871,2012-02-21,8,Wednesday,464,Clear,3777
9872,2012-02-21,9,Wednesday,217,Clear,3777
9873,2012-02-21,10,Wednesday,85,Clear,3777
9874,2012-02-21,11,Wednesday,86,Clear,3777
9875,2012-02-21,12,Wednesday,163,Clear,3777
9876,2012-02-21,13,Wednesday,131,Clear,3777
9877,2012-02-21,14,Wednesday,124,Clear,3777
9878,2012-02-21,15,Wednesday,160,Clear,3777
9879,2012-02-21,16,Wednesday,254,Clear,3777
9880,2012-02-21,17,Wednesday,432,Clear,3777
9881,2012-02-21,18,Wednesday,425,Clear,3777
9882,2012-02-21,19,Wednesday,304,Clear,3777
9883,2012-02-21,20,Wednesday,227,Clear,3777
9884,2012-02-21,21,Wednesday,154,Clear,3777
9885,2012-02-21,22,Wednesday,100,Clear,3777
9886,2012-02-21,23,Wednesday,47,Clear,3777
9887,2012-02-22,0,Thursday,24,Clear,4773
9888,2012-02-22,1,Thursday,7,Clear,4773
9889,2012-02-22,2,Thursday,6,Clear,4773
9890,2012-02-22,3,Thursday,4,Clear,4773
9891,2012-02-22,4,Thursday,2,Clear,4773
9892,2012-02-22,5,Thursday,30,Clear,4773
9893,2012-02-22,6,Thursday,90,Clear,4773
9894,2012-02-22,7,Thursday,302,Clear,4773
9895,2012-02-22,8,Thursday,576,Clear,4773
9896,2012-02-22,9,Thursday,252,Clear,4773
9897,2012-02-22,10,Thursday,139,Clear,4773
9898,2012-02-22,11,Thursday,171,Clear,4773
9899,2012-02-22,12,Thursday,207,Clear,4773
9900,2012-02-22,13,Thursday,190,Clear,4773
9901,2012-02-22,14,Thursday,177,Clear,4773
9902,2012-02-22,15,Thursday,195,Clear,4773
9903,2012-02-22,16,Thursday,298,Clear,4773
9904,2012-02-22,17,Thursday,529,Clear,4773
9905,2012-02-22,18,Thursday,525,Clear,4773
9906,2012-02-22,19,Thursday,327,Clear,4773
9907,2012-02-22,20,Thursday,274,Clear,4773
9908,2012-02-22,21,Thursday,239,Clear,4773
9909,2012-02-22,22,Thursday,147,Clear,4773
9910,2012-02-22,23,Thursday,62,Clear,4773
9911,2012-02-23,0,Friday,42,Clear,5062
9912,2012-02-23,1,Friday,15,Clear,5062
9913,2012-02-23,2,Friday,9,Clear,5062
9914,2012-02-23,3,Friday,6,Clear,5062
9915,2012-02-23,4,Friday,1,Clear,5062
9916,2012-02-23,5,Friday,32,Clear,5062
9917,2012-02-23,6,Friday,91,Clear,5062
9918,2012-02-23,7,Friday,326,Clear,5062
9919,2012-02-23,8,Friday,560,Clear,5062
9920,2012-02-23,9,Friday,242,Clear,5062
9921,2012-02-23,10,Friday,148,Clear,5062
9922,2012-02-23,11,Friday,182,Clear,5062
9923,2012-02-23,12,Friday,224,Clear,5062
9924,2012-02-23,13,Friday,218,Clear,5062
9925,2012-02-23,14,Friday,192,Clear,5062
9926,2012-02-23,15,Friday,217,Clear,5062
9927,2012-02-23,16,Friday,343,Clear,5062
9928,2012-02-23,17,Friday,610,Clear,5062
9929,2012-02-23,18,Friday,522,Clear,5062
9930,2012-02-23,19,Friday,369,Clear,5062
9931,2012-02-23,20,Friday,269,Clear,5062
9932,2012-02-23,21,Friday,222,Clear,5062
9933,2012-02-23,22,Friday,137,Clear,5062
9934,2012-02-23,23,Friday,85,Clear,5062
9935,2012-02-24,0,Saturday,46,Mist,3487
9936,2012-02-24,1,Saturday,18,Mist,3487
9937,2012-02-24,2,Saturday,5,Mist,3487
9938,2012-02-24,3,Saturday,5,Mist,3487
9939,2012-02-24,4,Saturday,2,Mist,3487
9940,2012-02-24,5,Saturday,26,Mist,3487
9941,2012-02-24,6,Saturday,82,Mist,3487
9942,2012-02-24,7,Saturday,272,Mist,3487
9943,2012-02-24,8,Saturday,469,Mist,3487
9944,2012-02-24,9,Saturday,244,Mist,3487
9945,2012-02-24,10,Saturday,141,Mist,3487
9946,2012-02-24,11,Saturday,163,Mist,3487
9947,2012-02-24,12,Saturday,228,Mist,3487
9948,2012-02-24,13,Saturday,183,Mist,3487
9949,2012-02-24,14,Saturday,31,Mist,3487
9950,2012-02-24,15,Saturday,94,Mist,3487
9951,2012-02-24,16,Saturday,178,Mist,3487
9952,2012-02-24,17,Saturday,256,Mist,3487
9953,2012-02-24,18,Saturday,300,Mist,3487
9954,2012-02-24,19,Saturday,233,Mist,3487
9955,2012-02-24,20,Saturday,167,Mist,3487
9956,2012-02-24,21,Saturday,152,Mist,3487
9957,2012-02-24,22,Saturday,106,Mist,3487
9958,2012-02-24,23,Saturday,86,Mist,3487
9959,2012-02-25,0,Sunday,61,Clear,2732
9960,2012-02-25,1,Sunday,46,Clear,2732
9961,2012-02-25,2,Sunday,38,Clear,2732
9962,2012-02-25,3,Sunday,7,Clear,2732
9963,2012-02-25,4,Sunday,2,Clear,2732
9964,2012-02-25,5,Sunday,3,Clear,2732
9965,2012-02-25,6,Sunday,13,Clear,2732
9966,2012-02-25,7,Sunday,23,Clear,2732
9967,2012-02-25,8,Sunday,93,Clear,2732
9968,2012-02-25,9,Sunday,122,Clear,2732
9969,2012-02-25,10,Sunday,183,Clear,2732
9970,2012-02-25,11,Sunday,210,Clear,2732
9971,2012-02-25,12,Sunday,258,Clear,2732
9972,2012-02-25,13,Sunday,226,Clear,2732
9973,2012-02-25,14,Sunday,216,Clear,2732
9974,2012-02-25,15,Sunday,232,Clear,2732
9975,2012-02-25,16,Sunday,195,Clear,2732
9976,2012-02-25,17,Sunday,159,Clear,2732
9977,2012-02-25,18,Sunday,133,Clear,2732
9978,2012-02-25,19,Sunday,149,Clear,2732
9979,2012-02-25,20,Sunday,105,Clear,2732
9980,2012-02-25,21,Sunday,85,Clear,2732
9981,2012-02-25,22,Sunday,82,Clear,2732
9982,2012-02-25,23,Sunday,91,Clear,2732
9983,2012-02-26,0,Monday,70,Clear,3389
9984,2012-02-26,1,Monday,55,Clear,3389
9985,2012-02-26,2,Monday,42,Clear,3389
9986,2012-02-26,3,Monday,21,Clear,3389
9987,2012-02-26,4,Monday,6,Clear,3389
9988,2012-02-26,5,Monday,5,Clear,3389
9989,2012-02-26,6,Monday,2,Clear,3389
9990,2012-02-26,7,Monday,22,Clear,3389
9991,2012-02-26,8,Monday,59,Clear,3389
9992,2012-02-26,9,Monday,87,Clear,3389
9993,2012-02-26,10,Monday,188,Clear,3389
9994,2012-02-26,11,Monday,227,Clear,3389
9995,2012-02-26,12,Monday,305,Clear,3389
9996,2012-02-26,13,Monday,325,Clear,3389
9997,2012-02-26,14,Monday,331,Clear,3389
9998,2012-02-26,15,Monday,353,Clear,3389
9999,2012-02-26,16,Monday,339,Clear,3389
10000,2012-02-26,17,Monday,287,Clear,3389
10001,2012-02-26,18,Monday,216,Clear,3389
10002,2012-02-26,19,Monday,143,Clear,3389
10003,2012-02-26,20,Monday,88,Clear,3389
10004,2012-02-26,21,Monday,83,Clear,3389
10005,2012-02-26,22,Monday,71,Clear,3389
10006,2012-02-26,23,Monday,64,Clear,3389
10007,2012-02-27,0,Tuesday,29,Clear,4322
10008,2012-02-27,1,Tuesday,6,Clear,4322
10009,2012-02-27,2,Tuesday,4,Clear,4322
10010,2012-02-27,3,Tuesday,2,Clear,4322
10011,2012-02-27,4,Tuesday,1,Clear,4322
10012,2012-02-27,5,Tuesday,16,Clear,4322
10013,2012-02-27,6,Tuesday,90,Clear,4322
10014,2012-02-27,7,Tuesday,280,Clear,4322
10015,2012-02-27,8,Tuesday,528,Clear,4322
10016,2012-02-27,9,Tuesday,230,Clear,4322
10017,2012-02-27,10,Tuesday,104,Clear,4322
10018,2012-02-27,11,Tuesday,103,Clear,4322
10019,2012-02-27,12,Tuesday,177,Clear,4322
10020,2012-02-27,13,Tuesday,182,Clear,4322
10021,2012-02-27,14,Tuesday,158,Clear,4322
10022,2012-02-27,15,Tuesday,174,Clear,4322
10023,2012-02-27,16,Tuesday,286,Clear,4322
10024,2012-02-27,17,Tuesday,529,Clear,4322
10025,2012-02-27,18,Tuesday,527,Clear,4322
10026,2012-02-27,19,Tuesday,334,Clear,4322
10027,2012-02-27,20,Tuesday,219,Clear,4322
10028,2012-02-27,21,Tuesday,195,Clear,4322
10029,2012-02-27,22,Tuesday,92,Clear,4322
10030,2012-02-27,23,Tuesday,56,Clear,4322
10031,2012-02-28,0,Wednesday,10,Clear,4363
10032,2012-02-28,1,Wednesday,6,Clear,4363
10033,2012-02-28,2,Wednesday,3,Clear,4363
10034,2012-02-28,3,Wednesday,6,Clear,4363
10035,2012-02-28,4,Wednesday,2,Clear,4363
10036,2012-02-28,5,Wednesday,21,Clear,4363
10037,2012-02-28,6,Wednesday,101,Clear,4363
10038,2012-02-28,7,Wednesday,325,Clear,4363
10039,2012-02-28,8,Wednesday,559,Clear,4363
10040,2012-02-28,9,Wednesday,232,Clear,4363
10041,2012-02-28,10,Wednesday,132,Clear,4363
10042,2012-02-28,11,Wednesday,163,Clear,4363
10043,2012-02-28,12,Wednesday,183,Clear,4363
10044,2012-02-28,13,Wednesday,190,Clear,4363
10045,2012-02-28,14,Wednesday,134,Clear,4363
10046,2012-02-28,15,Wednesday,166,Clear,4363
10047,2012-02-28,16,Wednesday,287,Clear,4363
10048,2012-02-28,17,Wednesday,530,Clear,4363
10049,2012-02-28,18,Wednesday,449,Clear,4363
10050,2012-02-28,19,Wednesday,306,Clear,4363
10051,2012-02-28,20,Wednesday,204,Clear,4363
10052,2012-02-28,21,Wednesday,188,Clear,4363
10053,2012-02-28,22,Wednesday,101,Clear,4363
10054,2012-02-28,23,Wednesday,65,Clear,4363
10055,2012-02-29,0,Thursday,32,Mist,1834
10056,2012-02-29,1,Thursday,6,Mist,1834
10057,2012-02-29,2,Thursday,4,Mist,1834
10058,2012-02-29,3,Thursday,2,Mist,1834
10059,2012-02-29,5,Thursday,29,Mist,1834
10060,2012-02-29,6,Thursday,104,Mist,1834
10061,2012-02-29,7,Thursday,253,Mist,1834
10062,2012-02-29,8,Thursday,116,Mist,1834
10063,2012-02-29,9,Thursday,38,Mist,1834
10064,2012-02-29,10,Thursday,10,Mist,1834
10065,2012-02-29,11,Thursday,10,Mist,1834
10066,2012-02-29,12,Thursday,70,Mist,1834
10067,2012-02-29,13,Thursday,76,Mist,1834
10068,2012-02-29,14,Thursday,56,Mist,1834
10069,2012-02-29,15,Thursday,90,Mist,1834
10070,2012-02-29,16,Thursday,167,Mist,1834
10071,2012-02-29,17,Thursday,253,Mist,1834
10072,2012-02-29,18,Thursday,192,Mist,1834
10073,2012-02-29,19,Thursday,102,Mist,1834
10074,2012-02-29,20,Thursday,97,Mist,1834
10075,2012-02-29,21,Thursday,39,Mist,1834
10076,2012-02-29,22,Thursday,55,Mist,1834
10077,2012-02-29,23,Thursday,33,Mist,1834
10078,2012-03-01,0,Friday,11,Clear,4990
10079,2012-03-01,1,Friday,12,Clear,4990
10080,2012-03-01,2,Friday,6,Clear,4990
10081,2012-03-01,3,Friday,3,Clear,4990
10082,2012-03-01,4,Friday,5,Clear,4990
10083,2012-03-01,5,Friday,18,Clear,4990
10084,2012-03-01,6,Friday,109,Clear,4990
10085,2012-03-01,7,Friday,304,Clear,4990
10086,2012-03-01,8,Friday,594,Clear,4990
10087,2012-03-01,9,Friday,286,Clear,4990
10088,2012-03-01,10,Friday,133,Clear,4990
10089,2012-03-01,11,Friday,168,Clear,4990
10090,2012-03-01,12,Friday,220,Clear,4990
10091,2012-03-01,13,Friday,211,Clear,4990
10092,2012-03-01,14,Friday,211,Clear,4990
10093,2012-03-01,15,Friday,223,Clear,4990
10094,2012-03-01,16,Friday,361,Clear,4990
10095,2012-03-01,17,Friday,600,Clear,4990
10096,2012-03-01,18,Friday,525,Clear,4990
10097,2012-03-01,19,Friday,328,Clear,4990
10098,2012-03-01,20,Friday,254,Clear,4990
10099,2012-03-01,21,Friday,197,Clear,4990
10100,2012-03-01,22,Friday,126,Clear,4990
10101,2012-03-01,23,Friday,85,Clear,4990
10102,2012-03-02,0,Saturday,46,Mist,3194
10103,2012-03-02,1,Saturday,20,Mist,3194
10104,2012-03-02,2,Saturday,6,Mist,3194
10105,2012-03-02,3,Saturday,3,Mist,3194
10106,2012-03-02,4,Saturday,2,Mist,3194
10107,2012-03-02,5,Saturday,24,Mist,3194
10108,2012-03-02,6,Saturday,92,Mist,3194
10109,2012-03-02,7,Saturday,262,Mist,3194
10110,2012-03-02,8,Saturday,549,Mist,3194
10111,2012-03-02,9,Saturday,314,Mist,3194
10112,2012-03-02,10,Saturday,132,Mist,3194
10113,2012-03-02,11,Saturday,194,Mist,3194
10114,2012-03-02,12,Saturday,234,Mist,3194
10115,2012-03-02,13,Saturday,222,Mist,3194
10116,2012-03-02,14,Saturday,205,Mist,3194
10117,2012-03-02,15,Saturday,78,Mist,3194
10118,2012-03-02,16,Saturday,50,Mist,3194
10119,2012-03-02,17,Saturday,128,Mist,3194
10120,2012-03-02,18,Saturday,160,Mist,3194
10121,2012-03-02,19,Saturday,174,Mist,3194
10122,2012-03-02,20,Saturday,100,Mist,3194
10123,2012-03-02,21,Saturday,101,Mist,3194
10124,2012-03-02,22,Saturday,75,Mist,3194
10125,2012-03-02,23,Saturday,23,Mist,3194
10126,2012-03-03,0,Sunday,22,Mist,4066
10127,2012-03-03,1,Sunday,44,Mist,4066
10128,2012-03-03,2,Sunday,38,Mist,4066
10129,2012-03-03,3,Sunday,21,Mist,4066
10130,2012-03-03,4,Sunday,2,Mist,4066
10131,2012-03-03,5,Sunday,2,Mist,4066
10132,2012-03-03,6,Sunday,7,Mist,4066
10133,2012-03-03,7,Sunday,16,Mist,4066
10134,2012-03-03,8,Sunday,48,Mist,4066
10135,2012-03-03,9,Sunday,94,Mist,4066
10136,2012-03-03,10,Sunday,168,Mist,4066
10137,2012-03-03,11,Sunday,214,Mist,4066
10138,2012-03-03,12,Sunday,299,Mist,4066
10139,2012-03-03,13,Sunday,339,Mist,4066
10140,2012-03-03,14,Sunday,430,Mist,4066
10141,2012-03-03,15,Sunday,399,Mist,4066
10142,2012-03-03,16,Sunday,467,Mist,4066
10143,2012-03-03,17,Sunday,385,Mist,4066
10144,2012-03-03,18,Sunday,303,Mist,4066
10145,2012-03-03,19,Sunday,225,Mist,4066
10146,2012-03-03,20,Sunday,149,Mist,4066
10147,2012-03-03,21,Sunday,154,Mist,4066
10148,2012-03-03,22,Sunday,134,Mist,4066
10149,2012-03-03,23,Sunday,106,Mist,4066
10150,2012-03-04,0,Monday,72,Clear,3423
10151,2012-03-04,1,Monday,76,Clear,3423
10152,2012-03-04,2,Monday,80,Clear,3423
10153,2012-03-04,3,Monday,26,Clear,3423
10154,2012-03-04,4,Monday,14,Clear,3423
10155,2012-03-04,5,Monday,5,Clear,3423
10156,2012-03-04,6,Monday,5,Clear,3423
10157,2012-03-04,7,Monday,23,Clear,3423
10158,2012-03-04,8,Monday,66,Clear,3423
10159,2012-03-04,9,Monday,118,Clear,3423
10160,2012-03-04,10,Monday,192,Clear,3423
10161,2012-03-04,11,Monday,256,Clear,3423
10162,2012-03-04,12,Monday,327,Clear,3423
10163,2012-03-04,13,Monday,364,Clear,3423
10164,2012-03-04,14,Monday,332,Clear,3423
10165,2012-03-04,15,Monday,334,Clear,3423
10166,2012-03-04,16,Monday,299,Clear,3423
10167,2012-03-04,17,Monday,263,Clear,3423
